Unnamed: 0,fideid,name,country,sex,title,w_title,o_title,foa_title,rating,games,k,birthday,flag,filename
1189914,4107101,"Meshkov, Yuri A.",RUS,M,IM,,,,2222,0,10,1950.0,,blitz_jan25frl_xml.xml
2122913,23906910,"Diaz Rodriguez, Rodrigo Arturo",VEN,M,,,,,1522,0,40,2010.0,,blitz_may25frl_xml.xml
2555771,22737995,"Silvestre, Evandro",BRA,M,,,,,1586,0,20,1974.0,,blitz_nov25frl_xml.xml
1185619,2844465,"Massidda, Antonio",ITA,M,,,,,1520,0,20,2006.0,i,blitz_jan25frl_xml.xml
427425,5820057,"Ong, Jingjie Gordon",SGP,M,,,,,1628,0,20,1994.0,i,blitz_aug25frl_xml.xml
644907,34638296,"Kius, Yven",GER,M,,,,,1801,0,20,2005.0,i,blitz_dec25frl_xml.xml
41869,5837464,"Chiang, Cheng En Christopher",SGP,M,,,,,1769,0,40,2009.0,,blitz_apr25frl_xml.xml
1582407,20630549,"Bazin, Laurent",FRA,M,,,,,1690,0,20,1961.0,i,blitz_jun25frl_xml.xml
141990,3633020,"Mejia Lojan, Jorge Maycol",ECU,M,,,,,1641,0,20,2002.0,,blitz_apr25frl_xml.xml
1339607,29621305,"Ching Dominguez, Guillermo",MEX,M,,,,ACM,1561,0,20,2000.0,i,blitz_jul25frl_xml.xml
1112329,22546430,"Etemadi, Khashayar",IRI,M,,,,,1602,9,20,1991.0,,blitz_jan25frl_xml.xml
1788145,2924293,"Tashev,  Alexander",BUL,M,,,,,2034,0,20,2006.0,i,blitz_jun25frl_xml.xml
1458360,2297086,"Navas Hernando, Oscar",ESP,M,,,,,1837,0,20,1962.0,i,blitz_jul25frl_xml.xml
1158091,1134574,"Klepaczka, Tomasz",POL,M,,,,,2298,0,20,1994.0,i,blitz_jan25frl_xml.xml
2084521,24631981,"Aulich, Marcell",GER,M,,,,,2250,0,20,1988.0,i,blitz_may25frl_xml.xml
630762,41848934,"Janicki, Bartlomiej",POL,M,,,,,1638,0,40,2007.0,i,blitz_dec25frl_xml.xml
2178467,14142074,"Khristovoy, Yuriy",UKR,M,,,,,1757,5,20,1963.0,,blitz_may25frl_xml.xml
1180631,252557,"Malfliet, Alexander",BEL,M,,,,,1922,0,20,2006.0,,blitz_jan25frl_xml.xml
1258502,1641824,"Sommer, Milena",AUT,F,,,,,1794,0,20,1997.0,wi,blitz_jan25frl_xml.xml
2499379,13603302,"Nikabadze, Mariam",GEO,F,WFM,WFM,,,1799,0,20,1987.0,w,blitz_nov25frl_xml.xml
2493143,94745200,"Murciano Hilario, Nicolas",ESP,M,,,,,1498,0,40,2010.0,,blitz_nov25frl_xml.xml
4191,4808118,"Ahmad, Al-Qudsi",IRQ,M,,,,,1569,0,20,1992.0,,blitz_apr25frl_xml.xml
1042452,16214510,"Wolfram, Tom",GER,M,,,,,1852,0,20,2001.0,i,blitz_feb25frl_xml.xml
941029,21872961,"Mazurkiewicz, Grzegorz",POL,M,,,,,1698,0,20,1982.0,i,blitz_feb25frl_xml.xml
2345409,2097109,"Baker, Kevin",USA,M,,,,,1932,0,20,1988.0,i,blitz_nov25frl_xml.xml
240875,34126392,"Vyshnevskiy, Pavlo",UKR,M,,,,,1971,0,20,1963.0,i,blitz_apr25frl_xml.xml
2736119,9017542,LARIFI ZIAD,MAR,M,,,,,1901,0,20,2001.0,,blitz_oct25frl_xml.xml
2838028,11629690,"Spiridovskis, Leonels",LAT,M,,,,,1557,0,40,2014.0,i,blitz_oct25frl_xml.xml
443126,34497056,"Povalyaeva, Polina",RUS,F,,,,,1519,0,40,2012.0,w,blitz_aug25frl_xml.xml
1266531,5808880,"Tan, Jing Kai Bryce",SGP,M,,,,,1622,0,20,2002.0,,blitz_jan25frl_xml.xml
2167148,21809240,"Jankowski, Maciej",POL,M,,,,,1647,0,20,1984.0,i,blitz_may25frl_xml.xml
639123,12557935,"Kashefi, Amir Hosein",IRI,M,FM,,,,2139,7,20,2000.0,,blitz_dec25frl_xml.xml
1236073,22233563,"Romera Fernandez, Manel",ESP,M,,,,,1694,10,20,1980.0,,blitz_jan25frl_xml.xml
260367,2857141,"Alfano, Giada",ITA,F,,,,,1637,0,20,2006.0,wi,blitz_aug25frl_xml.xml
2026172,34614290,"Simonis, Dorian Georg",GER,M,,,,,1673,0,20,2001.0,,blitz_mar25frl_xml.xml
2357239,638242,"Bonn, Thomas",FRA,M,,,,,2074,0,20,1992.0,,blitz_nov25frl_xml.xml
686247,547048417,Mohammad Fazil,IND,M,,,,,1403,0,40,2008.0,,blitz_dec25frl_xml.xml
2227235,34136603,"Neklyudov, Oleg",RUS,M,,,,,1717,0,20,2001.0,i,blitz_may25frl_xml.xml
852593,3845281,"De la Cruz Barzola, Fabrizio Said Jesus",PER,M,,,,,1462,0,40,2007.0,i,blitz_feb25frl_xml.xml
2970463,518565,"Halme, Lucas",FIN,M,,,,,1742,0,20,2005.0,i,blitz_sep25frl_xml.xml
28633,21013233,"Bochenek, Piotr",POL,M,,,,,1691,0,40,2007.0,,blitz_apr25frl_xml.xml
788420,42218659,"Vlagiu, Alexandru-Andrei",ROU,M,,,,,1946,8,40,2013.0,,blitz_dec25frl_xml.xml
587449,80416624,"Duranel, Simon",FRA,M,,,,,1609,0,20,1979.0,,blitz_dec25frl_xml.xml
2386162,24131318,"Dolbnya, Darya",RUS,F,,,,,1923,0,20,1993.0,wi,blitz_nov25frl_xml.xml
1739251,1614770,"Pirker, Georg",AUT,M,,,,,2051,0,20,1987.0,i,blitz_jun25frl_xml.xml
201987,4644646,"Schoetzig, Detlef",GER,M,,,,,2166,0,20,1965.0,i,blitz_apr25frl_xml.xml
1524547,14128438,"Sumin, Vladyslav",UKR,M,,,,,2152,0,20,2000.0,,blitz_jul25frl_xml.xml
2971715,2671980,"Harrison, Charles",CAN,M,,,,,1724,0,20,2002.0,,blitz_sep25frl_xml.xml
1472554,219576,"Passchyn, Maarten",BEL,M,,,,,1951,0,20,1982.0,i,blitz_jul25frl_xml.xml
229440,16282353,"Tryfon, Konstantin",GER,M,,,,,1721,0,20,2006.0,i,blitz_apr25frl_xml.xml
882506,23711957,"Gratcl, Tomas",CZE,M,,,,,1459,0,20,2004.0,i,blitz_feb25frl_xml.xml
1130816,14104539,"Gudok, Viktor",UKR,M,IM,,,,1989,0,20,1960.0,,blitz_jan25frl_xml.xml
2618731,94747199,"Arto Soriano, Didac",ESP,M,,,,,1745,0,40,2013.0,,blitz_oct25frl_xml.xml
876092,1737902,"Gediminas, Aldanis",SWE,M,,,,,1885,0,20,1978.0,i,blitz_feb25frl_xml.xml
2942249,55606270,"Dzhumagaliev, Vladimir",RUS,M,,,,,1971,0,20,1987.0,i,blitz_sep25frl_xml.xml
890099,3449173,"Henriquez Prado, Victoria",CHI,F,,,,,1483,0,40,2012.0,wi,blitz_feb25frl_xml.xml
530394,45182876,"Aliaga, Nicolas",FRA,M,,,,,1487,0,40,2010.0,,blitz_dec25frl_xml.xml
2547309,1271654,"Schwarz, Dominik",GER,M,,,,,1719,0,20,1991.0,i,blitz_nov25frl_xml.xml
654496,88103951,Kunal Purushotham,IND,M,,,,,1664,0,20,2005.0,i,blitz_dec25frl_xml.xml
2220399,45140588,"Moreno Chabot, Emmanuelle",FRA,F,,,,,1566,0,20,2004.0,w,blitz_may25frl_xml.xml
1955679,208310,"Mastalerz, Xavier",BEL,M,,,,,2164,0,20,1991.0,,blitz_mar25frl_xml.xml
1513950,13620800,"Silagadze, Mate",GEO,M,,,,,1674,0,40,2007.0,,blitz_jul25frl_xml.xml
1998886,22537155,"Raeisi, Jahed",IRI,M,,,,,1753,0,20,1979.0,,blitz_mar25frl_xml.xml
3044073,36073628,"Mylvaganam, Vithuson",FRA,M,,,,,1755,0,20,2002.0,,blitz_sep25frl_xml.xml
2356704,3884317,"Bolanos Montes, Jhon Alvaro",PER,M,,,,,1512,0,40,2007.0,i,blitz_nov25frl_xml.xml
1089733,46693629,Chandra Sekharan A P,IND,M,,,,,1722,0,20,1960.0,i,blitz_jan25frl_xml.xml
3165,33389888,Advay Vikrant Bende,IND,M,,,,ACM,1522,0,40,2012.0,i,blitz_apr25frl_xml.xml
2191849,26066220,"Lapeyre, Maeva",FRA,F,,,,,1786,0,20,2001.0,wi,blitz_may25frl_xml.xml
2612640,5113164,"Alvarado Salinas, Luis Fernando",MEX,M,,,,,1768,0,20,1991.0,,blitz_oct25frl_xml.xml
1732575,502375,"Parkkinen, Jyrki",FIN,M,CM,,,,2079,0,20,1968.0,i,blitz_jun25frl_xml.xml
2366607,6617247,"Castillo Degracia, Lucas Gianfranco",PAN,M,,,,,1542,0,40,2008.0,i,blitz_nov25frl_xml.xml
2939053,94775095,"Dominguez Oliver, Pablo",ESP,M,,,,,1585,0,20,2003.0,,blitz_sep25frl_xml.xml
2088681,3230856,"Bao, Kevin",AUS,M,,,,,1665,0,40,2007.0,i,blitz_may25frl_xml.xml
2369649,3290638,"Chen, Eden (Yide)",AUS,M,,,,,1466,0,40,2013.0,,blitz_nov25frl_xml.xml
486671,8536554,"SUMAREH, Mohammed Mustapha",NGR,M,,,,,1849,0,20,1999.0,i,blitz_aug25frl_xml.xml
613513,12854441,"Grybauskas, Adomas",LTU,M,,,,,1459,0,40,2015.0,,blitz_dec25frl_xml.xml
1706308,9948783,"Methsilu, T V Vimeth",SRI,M,,,,,1524,0,20,2005.0,i,blitz_jun25frl_xml.xml
117384,21837325,"Krotowski-Cacha, Michal",POL,M,,,,,1635,0,20,2006.0,i,blitz_apr25frl_xml.xml
1755992,23449535,"Rota, Riccardo",ITA,M,,,,,1804,0,40,2010.0,,blitz_jun25frl_xml.xml
1849662,5180724,"Bravo Garcia, Sergio Alejandro",MEX,M,,,,,1687,0,40,2010.0,,blitz_mar25frl_xml.xml
2233725,2108178,"Olivencia, Flavio",BRA,M,FM,,,,2142,0,20,1966.0,i,blitz_may25frl_xml.xml
947727,10698132,"Mohamed Abdel Kereim, Emad",EGY,M,,,,,1936,0,20,1971.0,i,blitz_feb25frl_xml.xml
909426,4179625,"Kheteev, Zaurbek",RUS,M,,,,,2051,11,20,1984.0,,blitz_feb25frl_xml.xml
47853,2173271,"Da Silva,Tobias Gonzaga",BRA,M,,,,,1904,0,20,1998.0,,blitz_apr25frl_xml.xml
255075,20043724,"Achava, Thiago",ARG,M,,,,,1762,0,20,2006.0,i,blitz_aug25frl_xml.xml
1961493,9214245,"Milakovic, Cvijetin",SRB,M,,,,,1918,0,20,1951.0,i,blitz_mar25frl_xml.xml
1199594,422444,"Murphy, Hugh W",ENG,M,,,,,2065,0,20,1962.0,i,blitz_jan25frl_xml.xml
1197117,12101575,"Mosbah, Fouad",FID,M,,,,,1770,0,20,1972.0,i,blitz_jan25frl_xml.xml
1537473,4903390,"Urangoo, Kherlenzorig",MGL,F,,,,,1721,0,20,2005.0,wi,blitz_jul25frl_xml.xml
983788,12564257,"Ramezani, Mehrzad",IRI,M,,,,,1824,0,20,1964.0,i,blitz_feb25frl_xml.xml
2091151,34368922,"Baykalov, Maksim",RUS,M,,,,,1572,0,20,2006.0,i,blitz_may25frl_xml.xml
2600360,13829041,"Zholdoshov, Iskhak",KGZ,M,,,,,1683,0,40,2008.0,i,blitz_nov25frl_xml.xml
2776742,25097024,Nilesh Dashrath Bande,IND,M,,,,,1523,0,20,1996.0,i,blitz_oct25frl_xml.xml
2785380,428048997,"Pakzad, Delsa",IRI,M,,,,,1557,0,40,2015.0,i,blitz_oct25frl_xml.xml
2317818,26371910,"Yildiz, Orkun Batuhan",TUR,M,,,,,1437,0,20,1994.0,i,blitz_may25frl_xml.xml
1592617,14506670,"Brulic, Denis",CRO,M,FM,,"FI,IA",,2113,9,20,1979.0,,blitz_jun25frl_xml.xml
1006848,34309519,"Shishkin, Ilya",RUS,M,,,,,1938,0,20,2005.0,i,blitz_feb25frl_xml.xml
2021842,13619993,"Shapovalovi, Vasiko",GEO,M,,,,,2081,0,40,2007.0,,blitz_mar25frl_xml.xml
550964,653046170,"Berthoumieu, Jordan",FRA,M,,,,,1605,0,20,1997.0,i,blitz_dec25frl_xml.xml
495213,3836860,"Torres Castaneda, Ricardo",PER,M,,,,,1555,0,20,2006.0,i,blitz_aug25frl_xml.xml
924571,3970140,"Leal, Roger David",VEN,M,,,,,1788,0,20,1979.0,i,blitz_feb25frl_xml.xml
2952143,384321,"Fojt, Leos",CZE,M,,,,,1584,0,20,1957.0,i,blitz_sep25frl_xml.xml
579543,157775,"Degue, Sebastian",ARG,M,,,,,1746,0,20,1976.0,i,blitz_dec25frl_xml.xml
584279,265470,"Docquier, Orville",BEL,M,,,,,1766,0,20,2006.0,i,blitz_dec25frl_xml.xml
132144,54109078,"Magomedov, Abdulkadir",RUS,M,,,,,2039,0,20,2000.0,i,blitz_apr25frl_xml.xml
2124180,4805780,Dlsoz Omer Sedeeq,IRQ,M,,,,,1875,0,20,1972.0,i,blitz_may25frl_xml.xml
523655,653080513,"Abidi, Jayad",FRA,M,,,,,1805,12,40,2010.0,,blitz_dec25frl_xml.xml
869407,34125385,"Filippova, Svetlana A.",RUS,F,,,,,1778,0,20,1949.0,w,blitz_feb25frl_xml.xml
748289,1334352,"Selimi, Vesel",KOS,M,,,,,1949,0,20,1987.0,i,blitz_dec25frl_xml.xml
2880343,10609539,"Abo Elyazeed, Omar",EGY,M,,,,,1933,0,20,1986.0,i,blitz_sep25frl_xml.xml
3141942,14333325,"Yang, Alex",RSA,M,,,,,1647,0,40,2009.0,,blitz_sep25frl_xml.xml
2300233,106828,"Trinitario, Pablo",ARG,M,,,,,1941,0,20,1974.0,i,blitz_may25frl_xml.xml
2774175,2944154,"Nenkov, Zhivko",BUL,M,,,,,1803,0,20,1974.0,,blitz_oct25frl_xml.xml
2876447,14171082,"Zhurakovska, Tetyana",UKR,F,,,,,1639,0,20,1976.0,wi,blitz_oct25frl_xml.xml
3031798,5132720,"Mendoza Camacho, Daniela",MEX,F,,,,,1710,0,20,2001.0,wi,blitz_sep25frl_xml.xml
1467993,55734871,"Osipov, Vladimir Il.",RUS,M,,,,,1889,10,40,2013.0,,blitz_jul25frl_xml.xml
1075480,24591734,"Berge Gallego, Pau",ESP,M,,,,,1651,0,40,2007.0,i,blitz_jan25frl_xml.xml
2292706,12433080,Ta Anh Khoi,VIE,M,,,,,1433,0,40,2010.0,,blitz_may25frl_xml.xml
2807195,32745877,"Rezaei Faraz, Reza",IRI,M,,,,,1630,0,20,1995.0,i,blitz_oct25frl_xml.xml
2861639,551013088,"Viala Merlot, Gabriel",FRA,M,,,,,1677,0,40,2010.0,,blitz_oct25frl_xml.xml
2399233,21810133,"Fiszer, Bartosz",POL,M,CM,,,,2126,0,40,2007.0,,blitz_nov25frl_xml.xml
652359,4114558,"Krivovitsin, Valentin",RUS,M,,,,,1925,0,20,1941.0,i,blitz_dec25frl_xml.xml
1952027,9201920,"Mansour, Abdallah",LBA,M,,,,,2042,0,20,1972.0,i,blitz_mar25frl_xml.xml
838315,107182,"Calderon Fernandez, Gervasio",ARG,M,FM,,,,2303,0,20,1978.0,i,blitz_feb25frl_xml.xml
1147765,3200663,"Jones, Brian",AUS,M,FM,,,,1943,0,20,1947.0,i,blitz_jan25frl_xml.xml
2306919,4409230,"Vasquez, Rafael",COL,M,,,,,1807,0,20,1979.0,i,blitz_may25frl_xml.xml
487350,45004285,Suyash Patel,IND,M,,,,,1539,0,20,2002.0,,blitz_aug25frl_xml.xml
799956,5510139,"Zenaidi, Mohtadi",TUN,M,,,,,1715,0,20,2005.0,,blitz_dec25frl_xml.xml
2849359,34132420,"Tishakov, Sergey",RUS,M,,,,,1915,0,20,1980.0,i,blitz_oct25frl_xml.xml
1090038,6500030,"Charpentier Morales, William",CRC,M,FM,,,,2217,0,20,1960.0,i,blitz_jan25frl_xml.xml
766116,39924262,"Suggs, Arthur D",USA,M,,,,,1833,0,20,1981.0,,blitz_dec25frl_xml.xml
1369074,4107187,"Furman, Boris",FID,M,FM,,,,2127,0,20,1951.0,,blitz_jul25frl_xml.xml
1799405,40111121,"Van Oudheusden, Jason",NED,M,,,,,1840,0,20,1998.0,,blitz_jun25frl_xml.xml
426669,1976141,"Oliveira, Mario Miguel",POR,M,,,,,1629,0,20,1996.0,i,blitz_aug25frl_xml.xml
2255144,6901077,"Ramos Torres, Daniel",AND,M,,,,,1521,0,20,2005.0,i,blitz_may25frl_xml.xml
1562436,42510899,"Aghazadeh, Hamid",IRI,M,,,,,1750,0,20,1987.0,i,blitz_jun25frl_xml.xml
827259,5515998,"Ben Brahim,Fouad",TUN,M,,,,,1705,0,20,1985.0,i,blitz_feb25frl_xml.xml
1241592,80416977,"Salingue, Quentin",FRA,M,,,,,1693,0,20,1995.0,,blitz_jan25frl_xml.xml
451679,1677799,"Resch, Florian",AUT,M,,,,,1815,0,20,2002.0,,blitz_aug25frl_xml.xml
2605729,10643400,"Adel Anwar, Shereif",EGY,M,,,,,1716,0,20,1987.0,i,blitz_oct25frl_xml.xml
2178025,12529745,"Khodamoradi, Arash",IRI,M,,,,,1764,0,20,,i,blitz_may25frl_xml.xml
1221166,1926837,"Pires, Leandro",POR,M,,,,,1676,0,20,1995.0,,blitz_jan25frl_xml.xml
1915842,2035952,"Jelinek, Jules",USA,M,,,,,2072,0,20,1962.0,i,blitz_mar25frl_xml.xml
10279,3823687,"Amoros Jave, Diego",PER,M,,,,,1660,0,20,2002.0,i,blitz_apr25frl_xml.xml
3033179,91139422,"Michalik, Tomasz",POL,M,,,,,1405,0,20,1974.0,i,blitz_sep25frl_xml.xml
341639,34516395,"Gundogdu, Onur",TUR,M,,,,,1548,0,20,1991.0,i,blitz_aug25frl_xml.xml
1249793,22510940,"Shahsavari, Sorena",IRI,M,,,,,1844,0,20,2002.0,i,blitz_jan25frl_xml.xml
1241475,4703499,"Salihaj, Lambjon",ALB,M,,,,,1813,0,20,2001.0,i,blitz_jan25frl_xml.xml
1886590,4403070,"Franco Valencia, Angela",COL,F,WIM,WIM,,,2053,0,20,1987.0,wi,blitz_mar25frl_xml.xml
2744390,3802590,"Ludena, Santiago",PER,M,,,,,1875,0,20,1960.0,i,blitz_oct25frl_xml.xml
1003084,21028761,"Seo, Ian",POL,M,,,,,1593,0,40,2010.0,i,blitz_feb25frl_xml.xml
3066640,13309978,"Piliposyan, Robert",ARM,M,IM,,,,2391,0,10,2007.0,,blitz_sep25frl_xml.xml
3005437,1181670,"Kudelko, Adam",POL,M,,,,,1525,0,20,1996.0,i,blitz_sep25frl_xml.xml
1221302,21076960,"Pisarzewski, Dominik",POL,M,,,,,1609,0,20,1998.0,i,blitz_jan25frl_xml.xml
112160,21865825,"Kolczyn, Natalia",POL,F,,,,,1891,0,20,1988.0,wi,blitz_apr25frl_xml.xml
945414,176273,"Milano, Ivan",ARG,M,,,,,1903,0,40,2007.0,i,blitz_feb25frl_xml.xml
1590843,7900708,"Bousmaha, Abderrahmane",ALG,M,,,,,2037,0,20,1959.0,i,blitz_jun25frl_xml.xml
1972944,55867901,"Nazarov, Dmitry Vl",RUS,M,,,,,1708,0,20,1985.0,,blitz_mar25frl_xml.xml
2614162,23920637,"Amundaray Millan, Jorge Luis",VEN,M,,,,,1568,16,40,2009.0,,blitz_oct25frl_xml.xml
1580147,5164702,"Barbosa Ryzhevska, Maximiliano Stanislav",MEX,M,,,,,1661,0,40,2010.0,i,blitz_jun25frl_xml.xml
2183196,2813971,"Koren, Garry",ISR,M,,,,,1902,0,20,1990.0,,blitz_may25frl_xml.xml
112272,2937450,"Kolev, Nikola T",BUL,M,,,,,1487,0,40,2011.0,i,blitz_apr25frl_xml.xml
331059,29640245,"Garza Huerta, Arturo",MEX,M,,,,,1457,6,40,2011.0,,blitz_aug25frl_xml.xml
2182900,21844429,"Kopaniewski, Wojciech",POL,M,,,,,1618,0,40,2007.0,i,blitz_may25frl_xml.xml
1312341,25842692,"Athanasopoulou, Andriana Eft",GRE,F,,,,,1459,0,40,2007.0,wi,blitz_jul25frl_xml.xml
57917,24224626,"Dudarev, Sergey",RUS,M,,,,,1930,0,20,1981.0,i,blitz_apr25frl_xml.xml
1049664,34255184,"Zinkin, Andrey",RUS,M,,,,,1858,0,20,1988.0,i,blitz_feb25frl_xml.xml
1778639,34116181,"Solovov, Aleksandr",RUS,M,,,,,1872,0,20,1958.0,i,blitz_jun25frl_xml.xml
3129191,3538966,"Valdes Diaz, Mya",CUB,F,,,,,1495,0,40,2016.0,w,blitz_sep25frl_xml.xml
307316,4675665,"de Wiljes, Jan-Hendrik",GER,M,FM,,,,2297,0,20,1984.0,,blitz_aug25frl_xml.xml
1659463,22224734,"Jareno Badenas, Aleix",ESP,M,,,,,2082,0,20,1995.0,i,blitz_jun25frl_xml.xml
2725834,14411040,"Kondic, Radomir",BIH,M,,,,,1922,0,20,1946.0,i,blitz_oct25frl_xml.xml
1644213,24119571,"Gulevich, Anatoly",RUS,M,,,,,1885,0,20,1956.0,,blitz_jun25frl_xml.xml
314391,544068549,"Dubois, Anthony",FRA,M,,,,,1635,0,20,1997.0,,blitz_aug25frl_xml.xml
769732,5867096,"Tan, Jing Hern Julian",SGP,M,,,,,1425,0,40,2018.0,,blitz_dec25frl_xml.xml
2560083,14161257,"Soloduhina, Anna",UKR,F,,,,,1741,0,20,2002.0,wi,blitz_nov25frl_xml.xml
2639807,545029431,"Bukowski, Olivier",POL,M,,,,,1567,12,40,2015.0,,blitz_oct25frl_xml.xml
2197522,3844358,"Loayza Castaneda, Gilbert Sebastian",PER,M,,,,,1404,0,20,2006.0,i,blitz_may25frl_xml.xml
808506,5714958,"Akhramsyah Muammar Ubaidah, Aqil Ainuddin Naufal",MAS,M,,,,,1813,0,20,2002.0,i,blitz_feb25frl_xml.xml
3085344,540016641,"Rubashkina, Ulyana",RUS,F,,,,,1536,0,40,2008.0,w,blitz_sep25frl_xml.xml
156179,3407047,"Navarro Guerrero, Vicente",CHI,M,,,,,2087,0,20,1983.0,,blitz_apr25frl_xml.xml
1696773,3318583,"Mamani Alegria, Fabian",BOL,M,,,,,1719,0,20,2002.0,i,blitz_jun25frl_xml.xml
2143822,4209427,"Georgilakis, K.",GRE,M,,,,,2014,0,20,1986.0,,blitz_may25frl_xml.xml
2668391,3459314,"Egana Arriagada, Cristian",CHI,M,,,,AIM,1797,0,20,1972.0,,blitz_oct25frl_xml.xml
2867723,362344,"Widerlechner, Jiri",CZE,M,,,,,1810,0,20,1954.0,i,blitz_oct25frl_xml.xml
817378,2660490,"Arshynov, Alexey",CAN,M,,,,,1539,0,20,1992.0,,blitz_feb25frl_xml.xml
1545607,34163247,"Volyk, Alisa",UKR,F,,,,,1652,13,40,2013.0,w,blitz_jul25frl_xml.xml
1526473,12511650,"Taavoni, Rahim",IRI,M,,,,,1926,13,20,1983.0,,blitz_jul25frl_xml.xml
2609224,22006532,"Al Jahfali, Bakhit",OMA,M,,,,,1600,0,20,1978.0,i,blitz_oct25frl_xml.xml
1505916,4509340,"Schmidt, Mait",EST,M,,,,,1702,0,20,1960.0,i,blitz_jul25frl_xml.xml
1289421,13713396,"Yerezhepov, Nurdos",KAZ,M,,,,,1438,0,20,1987.0,i,blitz_jan25frl_xml.xml
2924670,5268621,"Chua, Colin Mitchel",PHI,M,,,,,1528,0,20,2004.0,,blitz_sep25frl_xml.xml
1365323,860670,"Ferraro Pelle, Giovanni",ITA,M,,,,,1741,0,20,1960.0,i,blitz_jul25frl_xml.xml
833888,7934203,"Boutahri,Hanan",ALG,F,,,,,1415,0,20,1984.0,w,blitz_feb25frl_xml.xml
1123416,6434207,"German, Hendry Javiel",DOM,M,,,,,1695,0,20,1994.0,i,blitz_jan25frl_xml.xml
1113126,45181764,"Falip Morales, Tom",FRA,M,,,,,1635,0,40,2007.0,i,blitz_jan25frl_xml.xml
2674176,2219158,"Fayos Mestre, Jose Maria",ESP,M,,,,,1933,0,20,1971.0,,blitz_oct25frl_xml.xml
1299489,281220,"Agim, Ukcamaj",BEL,M,,,,,1632,0,20,1963.0,i,blitz_jul25frl_xml.xml
918755,316067,"Krys, Jaromir",CZE,M,,,,,1941,0,20,1965.0,i,blitz_feb25frl_xml.xml
3005953,44139004,"Kuliev, Ivan",RUS,M,,,,,1733,0,40,2007.0,,blitz_sep25frl_xml.xml
890563,3901475,"Hernandez M., Emilio Gustavo",VEN,M,,,,,1803,0,20,1936.0,i,blitz_feb25frl_xml.xml
10231,33412588,Amogh Desai,IND,M,,,,,1520,0,40,2010.0,i,blitz_apr25frl_xml.xml
858127,13630687,"Dolidze, Shota",GEO,M,,,,,1689,0,40,2012.0,,blitz_feb25frl_xml.xml
498073,4111648,"Tulendeev, Arman",RUS,M,,,,,2055,0,20,1989.0,i,blitz_aug25frl_xml.xml
1304240,451924,"Allen, Marc-Antoine",ENG,M,,,,,1818,0,20,1990.0,i,blitz_jul25frl_xml.xml
1799744,2953870,"Varbanov, Rumen R",BUL,M,,,,,1427,0,40,2011.0,i,blitz_jun25frl_xml.xml
2056557,10696237,"Wael, Yahia",EGY,M,,,,,1640,0,40,2009.0,,blitz_mar25frl_xml.xml
771118,7819692,Tayyab Ali,PAK,M,,,,,1726,0,20,1999.0,i,blitz_dec25frl_xml.xml
1569450,10287485,"Anahid, Ashraf",BAN,M,,,,,1567,0,40,2010.0,i,blitz_jun25frl_xml.xml
429247,14234238,"Otamirzaev, Bekzod",UZB,M,,,,,1444,0,20,2006.0,,blitz_aug25frl_xml.xml
2200139,3301516,"Luna, Rolando",BOL,M,,,,,1976,0,20,1961.0,i,blitz_may25frl_xml.xml
725215,16503309,"Radovanovic, Dragan",MNE,M,,,,,1783,0,20,1958.0,i,blitz_dec25frl_xml.xml
69274,3994937,"Franco Jimenez, Jesus Adrian",VEN,M,,,,,1956,25,40,2010.0,,blitz_apr25frl_xml.xml
1798025,42738440,"Vafaei Zarinabadi, Ilia",IRI,M,,,,,1489,0,40,2012.0,,blitz_jun25frl_xml.xml
23786,1976370,"Belchior, Tomas",POR,M,,,,,1633,0,20,2005.0,,blitz_apr25frl_xml.xml
6155,9402772,Al-qudaimi abdullah,YEM,M,,,,,1889,14,40,2010.0,,blitz_apr25frl_xml.xml
2569635,4311280,"Tang, Hao",NZL,M,CM,,,,1848,0,20,1984.0,i,blitz_nov25frl_xml.xml
2984976,41823389,"Jezierski, Jan",POL,M,,,,,1617,0,20,1996.0,,blitz_sep25frl_xml.xml
2784419,51622424,"Ozgur, Sabri",TUR,M,,,,,1534,0,20,1995.0,i,blitz_oct25frl_xml.xml
2545362,4178831,"Sautkin, Sergey",RUS,M,,,,,1803,0,20,1957.0,i,blitz_nov25frl_xml.xml
1831872,409049,"Armstrong, Malcolm J",ENG,M,,,,,1888,0,20,1963.0,,blitz_mar25frl_xml.xml
1758390,54183324,"Sabirov, Marsel",RUS,M,,,,,1633,0,40,2007.0,i,blitz_jun25frl_xml.xml
798422,2840340,"Zaligan, Boris",ISR,M,,,,,1863,0,20,1953.0,,blitz_dec25frl_xml.xml
182772,12505064,"Rafati, Morteza",IRI,M,,,,,1917,0,20,1974.0,i,blitz_apr25frl_xml.xml
1110564,34609407,"Engel, Oliver",GER,M,,,,,1856,0,20,1968.0,i,blitz_jan25frl_xml.xml
2774251,533006040,"Nerlich, Eugen",GER,M,,,,,1955,0,20,2005.0,,blitz_oct25frl_xml.xml
2605092,832600,"Abuhamdieh, Nando",ITA,M,,,,,1540,7,20,1951.0,,blitz_oct25frl_xml.xml
3100053,46641459,Sharma Sanjay,IND,M,,,,,1604,0,20,1979.0,i,blitz_sep25frl_xml.xml
1714781,3949303,"Mudarra Pinto, Yoskimber Grabiel",VEN,M,,,,,1560,0,40,2007.0,i,blitz_jun25frl_xml.xml
